Common buzzard,https://birdnet.cornell.edu/files/2019/09/Buteo-buteo_Common-Buzzard_.jpg
Common chaffinch,https://birdnet.cornell.edu/files/2019/09/Fringilla-coelebs_Common-Chaffinch_Andreas-Trepte.jpg
Common chiffchaff,https://birdnet.cornell.edu/files/2019/09/Phylloscopus-collybita_Common-Chiffchaff_Andreas-Trepte.jpg
Common crane,https://birdnet.cornell.edu/files/2019/09/Grus-grus_Common-Crane_Andreas-Trepte.jpg
Common cuckoo,https://birdnet.cornell.edu/files/2019/09/Cuculus-canorus_Common-Cuckoo_.jpg
Common eider,https://birdnet.cornell.edu/files/2019/09/Somateria-mollissima_Common-Eider_Ross-Elliott.jpg
Common firecrest,https://birdnet.cornell.edu/files/2019/09/Regulus-ignicapilla_Common-Firecrest_Jacob-Arnold.jpg
Common gallinule,https://birdnet.cornell.edu/files/2019/09/Gallinula-galeata_Common-Gallinule_Casey-Klebba.jpg
Common goldeneye,https://birdnet.cornell.edu/files/2019/09/Bucephala-clangula_Common-Goldeneye_Stefan-Berndtsson.jpg
Common grackle,https://birdnet.cornell.edu/files/2019/09/Quiscalus-quiscula_Common-Grackle_.jpg
Common grasshopper warbler,https://birdnet.cornell.edu/files/2019/09/Locustella-naevia_Common-Grasshopper-Warbler_Stefan-Hage.jpg
Common greenshank,https://birdnet.cornell.edu/files/2019/09/Tringa-nebularia_Common-Greenshank_.jpg
Common ground dove,https://birdnet.cornell.edu/files/2019/09/Columbina-passerina_Common-Ground-Dove_Alan-Vernon.jpg
Common house martin,https://birdnet.cornell.edu/files/2019/09/Delichon-urbicum_Common-House-Martin_Andreas-Trepte.jpg
Common kingfisher,https://birdnet.cornell.edu/files/2019/09/Alcedo-atthis_Common-Kingfisher_Shantanu-Kuveskar.jpg
Common loon,https://birdnet.cornell.edu/files/2019/09/Gavia-immer_Common-Loon_John-Picken.jpg
Common merganser,https://birdnet.cornell.edu/files/2019/09/Mergus-merganser_Common-Merganser_Tony-Hisgett.jpg
Common murre,https://birdnet.cornell.edu/files/2019/09/Uria-aalge_Common-Murre_Andreas-Trepte.jpg
Common myna,https://birdnet.cornell.edu/files/2019/09/Acridotheres-tristis_Common-Myna_T-G-Santosh.jpg
Common nighthawk,https://birdnet.cornell.edu/files/2019/09/Chordeiles-minor_Common-Nighthawk_Andy-Reago-Chrissy-McClarren.jpg
Common nightingale,https://birdnet.cornell.edu/files/2019/09/Luscinia-megarhynchos_Common-Nightingale_Carlos-Delgado.jpg
Pauraque,https://birdnet.cornell.edu/files/2019/09/Nyctidromus-albicollis_Common-Pauraque_.jpg
Common pochard,https://birdnet.cornell.edu/files/2019/09/Aythya-ferina_Common-Pochard_Tony-Hisgett.jpg
Common poorwill,https://birdnet.cornell.edu/files/2019/09/Phalaenoptilus-nuttallii_Common-Poorwill_Connor-Long.jpg
Common quail,https://birdnet.cornell.edu/files/2019/09/Coturnix-coturnix_Common-Quail_KaouroV.jpg
Common raven,https://birdnet.cornell.edu/files/2019/09/Corvus-corax_Common-Raven_Drow-male.jpg
Common redpoll,https://birdnet.cornell.edu/files/2019/09/Acanthis-flammea_Common-Redpoll_Cephas.jpg
Common redshank,https://birdnet.cornell.edu/files/2019/09/Tringa-totanus_Common-Redshank_Andreas-Trepte.jpg
Common redstart,https://birdnet.cornell.edu/files/2019/09/Phoenicurus-phoenicurus_Common-Redstart_Yerpo.jpg
Common ringed plover,https://birdnet.cornell.edu/files/2019/09/Charadrius-hiaticula_Common-Ringed-Plover_Andreas-Trepte.jpg
Common rosefinch,https://birdnet.cornell.edu/files/2019/09/Carpodacus-erythrinus_Common-Rosefinch_Dibyendu-Ash.jpg
Common sandpiper,https://birdnet.cornell.edu/files/2019/09/Actitis-hypoleucos_Common-Sandpiper_Christoph-M%C3%BCller.jpg
Common scoter,https://birdnet.cornell.edu/files/2019/09/Melanitta-nigra_Common-Scoter_Jason-Thompson.jpg
Common shelduck,https://birdnet.cornell.edu/files/2019/09/Tadorna-tadorna_Common-Shelduck_DickDaniels.jpg
Common snipe,https://birdnet.cornell.edu/files/2019/09/Gallinago-gallinago_Common-Snipe_Alpsdake.jpg
Common swift,https://birdnet.cornell.edu/files/2019/09/Apus-apus_Common-Swift_pau.artigas.jpg
Common tern,https://birdnet.cornell.edu/files/2019/09/Sterna-hirundo_Common-Tern_Badjoby.jpg
Common waxbill,https://birdnet.cornell.edu/files/2019/09/Estrilda-astrild_Common-Waxbill_Juan-Emilio.jpg
Common wood pigeon,https://birdnet.cornell.edu/files/2019/09/Columba-palumbus_Common-Wood-Pigeon_Tristan-Ferne.jpg
Common yellowthroat,https://birdnet.cornell.edu/files/2019/09/Geothlypis-trichas_Common-Yellowthroat_Dan-Pancamo.jpg
Connecticut warbler,https://birdnet.cornell.edu/files/2019/09/Oporornis-agilis_Connecticut-Warbler_David-Hall.jpg
Cooper's hawk,https://birdnet.cornell.edu/files/2019/09/Accipiter-cooperii_Coopers-Hawk_.jpg
Cordilleran flycatcher,https://birdnet.cornell.edu/files/2019/09/Empidonax-occidentalis_Cordilleran-Flycatcher_JerryFriedman.jpg
Corn bunting,https://birdnet.cornell.edu/files/2019/09/Emberiza-calandra_Corn-Bunting_Sandra.jpg
Corn crake,https://birdnet.cornell.edu/files/2019/09/Crex-crex_Corn-Crake_Rachel-Davies.jpg
Corsican finch,https://birdnet.cornell.edu/files/2019/09/Carduelis-corsicana_Corsican-Finch_Antonio-Arnaiz-Villena.jpg
Scopoli's shearwater,https://birdnet.cornell.edu/files/2019/09/Calonectris-diomedea_Corys-Shearwater_Telegro.jpg
Costa's hummingbird,https://birdnet.cornell.edu/files/2019/09/Calypte-costae_Costas-Hummingbird_.jpg
Couch's kingbird,https://birdnet.cornell.edu/files/2019/09/Tyrannus-couchii_Couchs-Kingbird_United-States-Department.jpg
Northern crested caracara,https://birdnet.cornell.edu/files/2019/09/Caracara-cheriway_Crested-Caracara_MAULI.jpg
Crested lark,https://birdnet.cornell.edu/files/2019/09/Galerida-cristata_Crested-Lark_J.M.Garg_.jpg
European crested tit,https://birdnet.cornell.edu/files/2019/09/Lophophanes-cristatus_Crested-Tit_Carlos-Delgado.jpg
Cretzschmar's bunting,https://birdnet.cornell.edu/files/2019/09/Emberiza-caesia_Cretzschmars-Bunting_Jan-Svetl%C3%ADk.jpg
Crissal thrasher,https://birdnet.cornell.edu/files/2019/09/Toxostoma-crissale_Crissal-Thrasher_John-J.-Mosesso.jpg
Crowned sandgrouse,https://birdnet.cornell.edu/files/2019/09/Pterocles-coronatus_Crowned-Sandgrouse_Francesco-Veronesi.jpg
Curlew sandpiper,https://birdnet.cornell.edu/files/2019/09/Calidris-ferruginea_Curlew-Sandpiper_JJ-Harrison.jpg
Curve-billed thrasher,https://birdnet.cornell.edu/files/2019/09/Toxostoma-curvirostre_Curve-billed-Thrasher_Peter-Wallack.jpg
Dark-eyed junco,https://birdnet.cornell.edu/files/2019/09/Junco-hyemalis_Dark-eyed-Junco_Cephas.jpg
Dartford warbler,https://birdnet.cornell.edu/files/2019/09/Sylvia-undata_Dartford-Warbler_J.-Dietrich.jpg
Dead Sea sparrow,https://birdnet.cornell.edu/files/2019/09/Passer-moabiticus_Dead-Sea-Sparrow_D%C3%BBrzan-c%C3%AErano.jpg
Demoiselle crane,https://birdnet.cornell.edu/files/2019/09/Anthropoides-virgo_Demoiselle-Crane_Sumeet-Moghe.jpg
Desert finch,https://birdnet.cornell.edu/files/2019/09/Rhodospiza-obsoleta_Desert-Finch_Francesco-Veronesi.jpg
Desert lark,https://birdnet.cornell.edu/files/2019/09/Ammomanes-deserti_Desert-Lark_.jpg
Desert sparrow,https://birdnet.cornell.edu/files/2019/09/Passer-simplex_Desert-Sparrow_Francesco-Veronesi.jpg
Desert wheatear,https://birdnet.cornell.edu/files/2019/09/Oenanthe-deserti_Desert-Wheatear_Alastair-Rae.jpg
Dickcissel,https://birdnet.cornell.edu/files/2019/09/Spiza-americana_Dickcissel_.jpg
Double-crested cormorant,https://birdnet.cornell.edu/files/2019/09/Phalacrocorax-auritus_Double-crested-Cormorant_.jpg
Downy woodpecker,https://birdnet.cornell.edu/files/2019/09/Picoides-pubescens_Downy-Woodpecker_Wolfgang-Wander.jpg
Dunlin,https://birdnet.cornell.edu/files/2019/09/Calidris-alpina_Dunlin_.jpg
Dunnock,https://birdnet.cornell.edu/files/2019/09/Prunella-modularis_Dunnock_Smalljim.jpg
Dupont's lark,https://birdnet.cornell.edu/files/2019/09/Chersophilus-duponti_Duponts-Lark_Mike-Prince.jpg
American dusky flycatcher,https://birdnet.cornell.edu/files/2019/09/Empidonax-oberholseri_Dusky-Flycatcher_Mxmerce.jpg
Dusky grouse,https://birdnet.cornell.edu/files/2019/09/Dendragapus-obscurus_Dusky-Grouse_.jpg
Dusky warbler,https://birdnet.cornell.edu/files/2019/09/Phylloscopus-fuscatus_Dusky-Warbler_.jpg
Dusky-capped flycatcher,https://birdnet.cornell.edu/files/2019/09/Myiarchus-tuberculifer_Dusky-capped-Flycatcher_.jpg
Black-necked grebe,https://birdnet.cornell.edu/files/2019/09/Podiceps-nigricollis_Eared-Grebe_Andreas-Trepte.jpg
Eastern bluebird,https://birdnet.cornell.edu/files/2019/09/Sialia-sialis_Eastern-Bluebird_Sandysphotos2009.jpg
Eastern Bonelli's warbler,https://birdnet.cornell.edu/files/2019/09/Phylloscopus-orientalis_Eastern-Bonellis-Warbler_Telegro.jpg
Eastern kingbird,https://birdnet.cornell.edu/files/2019/09/Tyrannus-tyrannus_Eastern-Kingbird_Mdf.jpg
Eastern meadowlark,https://birdnet.cornell.edu/files/2019/09/Sturnella-magna_Eastern-Meadowlark_Alastair-Rae.jpg
Eastern olivaceous warbler,https://birdnet.cornell.edu/files/2019/09/Iduna-pallida_Eastern-Olivaceous-Warbler_J%C3%A1n-Svetl%C3%ADk.jpg
Eastern Orphean warbler,https://birdnet.cornell.edu/files/2019/09/Sylvia-crassirostris_Eastern-Orphean-Warbler_.jpg
Eastern phoebe,https://birdnet.cornell.edu/files/2019/09/Sayornis-phoebe_Eastern-Phoebe_John-Benson.jpg
Eastern rock nuthatch,https://birdnet.cornell.edu/files/2019/09/Sitta-tephronota_Eastern-Rock-Nuthatch_D%C3%BBrzan-C%C3%AErano.jpg
Eastern screech owl,https://birdnet.cornell.edu/files/2019/09/Megascops-asio_Eastern-Screech-Owl_Wolfgang-Wander.jpg
Eastern towhee,https://birdnet.cornell.edu/files/2019/09/Pipilo-erythrophthalmus_Eastern-Towhee_Bill-Thompson.jpg
Eastern whip-poor-will,https://birdnet.cornell.edu/files/2019/09/Antrostomus-vociferus_Eastern-Whip-poor-will_TonyCastro.jpg
Eastern wood pewee,https://birdnet.cornell.edu/files/2019/09/Contopus-virens_Eastern-Wood-Pewee_Jim-Conrad.jpg
Eastern yellow wagtail,https://birdnet.cornell.edu/files/2019/09/Motacilla-tschutschensis_Eastern-Yellow-Wagtail_Ariefrahman.jpg
Egyptian goose,https://birdnet.cornell.edu/files/2019/09/Alopochen-aegyptiaca_Egyptian-Goose_Andreas-Trepte.jpg
Elegant tern,https://birdnet.cornell.edu/files/2019/09/Thalasseus-elegans_Elegant-Tern_Regular-Daddy.jpg
Elegant trogon,https://birdnet.cornell.edu/files/2019/09/Trogon-elegans_Elegant-Trogon_dominic-sherony.jpg
Eleonora's falcon,https://birdnet.cornell.edu/files/2019/09/Falco-eleonorae_Eleonoras-Falcon_J%C3%BCrgen-Dietrich.jpg
Elf owl,https://birdnet.cornell.edu/files/2019/09/Micrathene-whitneyi_Elf-Owl_BBODO.jpg
Emperor goose,https://birdnet.cornell.edu/files/2019/09/Anser-canagicus_Emperor-Goose_.jpg
Common blackbird,https://birdnet.cornell.edu/files/2019/09/Turdus-merula_Eurasian-Blackbird_Andreas-Trepte.jpg
Eurasian blackcap,https://birdnet.cornell.edu/files/2019/09/Sylvia-atricapilla_Eurasian-Blackcap_Ron-Knight.jpg
Eurasian blue tit,https://birdnet.cornell.edu/files/2019/09/Cyanistes-caeruleus_Eurasian-Blue-Tit_Francis-Franklin.jpg
Eurasian bullfinch,https://birdnet.cornell.edu/files/2019/09/Pyrrhula-pyrrhula_Eurasian-Bullfinch_Francis-Franklin.jpg
Eurasian collared dove,https://birdnet.cornell.edu/files/2019/09/Streptopelia-decaocto_Eurasian-Collared-Dove_.jpg
Eurasian coot,https://birdnet.cornell.edu/files/2019/09/Fulica-atra_Eurasian-Coot_Duhon.jpg
Eurasian crag martin,https://birdnet.cornell.edu/files/2019/09/Ptyonoprogne-rupestris_Eurasian-Crag-Martin_Francesco-Veronesi.jpg
Eurasian curlew,https://birdnet.cornell.edu/files/2019/09/Numenius-arquata_Eurasian-Curlew_Andreas-Trepte.jpg
Eurasian dotterel,https://birdnet.cornell.edu/files/2019/09/Charadrius-morinellus_Eurasian-Dotterel_.jpg
Eurasian eagle-owl,https://birdnet.cornell.edu/files/2019/09/Bubo-bubo_Eurasian-Eagle-Owl_Kamil.jpg
Eurasian golden oriole,https://birdnet.cornell.edu/files/2019/09/Oriolus-oriolus_Eurasian-Golden-Oriole_Michel-Idre.jpg
European green woodpecker,https://birdnet.cornell.edu/files/2019/09/Picus-viridis_Eurasian-Green-Woodpecker_.jpg
Griffon vulture,https://birdnet.cornell.edu/files/2019/09/Gyps-fulvus_Eurasian-Griffon_.jpg
Eurasian hobby,https://birdnet.cornell.edu/files/2019/09/Falco-subbuteo_Eurasian-Hobby_Mike-Prince.jpg
Eurasian hoopoe,https://birdnet.cornell.edu/files/2019/09/Upupa-epops_Eurasian-Hoopoe_Shantanu-Kuveskar.jpg
Western jackdaw,https://birdnet.cornell.edu/files/2019/09/Corvus-monedula_Eurasian-Jackdaw_Maxwell-Hamilton.jpg
Eurasian jay,https://birdnet.cornell.edu/files/2019/09/Garrulus-glandarius_Eurasian-Jay_Luc-Viatour.jpg
Common kestrel,https://birdnet.cornell.edu/files/2019/09/Falco-tinnunculus_Eurasian-Kestrel_Andreas-Trepte.jpg
Common linnet,https://birdnet.cornell.edu/files/2019/09/Linaria-cannabina_Eurasian-Linnet_Joe-Pell.jpg
Eurasian magpie,https://birdnet.cornell.edu/files/2019/09/Pica-pica_Eurasian-Magpie_Pierre-Selim.jpg
Western marsh harrier,https://birdnet.cornell.edu/files/2019/09/Circus-aeruginosus_Eurasian-Marsh-Harrier_Subramanya-CK.jpg
Common moorhen,https://birdnet.cornell.edu/files/2019/09/Gallinula-chloropus_Eurasian-Moorhen_Shantanu-Kuveskar.jpg
European nightjar,https://birdnet.cornell.edu/files/2019/09/Caprimulgus-europaeus_Eurasian-Nightjar_D%C3%BBrzan-c%C3%AErano.jpg
Spotted nutcracker,https://birdnet.cornell.edu/files/2019/09/Nucifraga-caryocatactes_Eurasian-Nutcracker_.jpg
Eurasian nuthatch,https://birdnet.cornell.edu/files/2019/09/Sitta-europaea_Eurasian-Nuthatch_Smudge-9000.jpg
Eurasian oystercatcher,https://birdnet.cornell.edu/files/2019/09/Haematopus-ostralegus_Eurasian-Oystercatcher_Bj%C3%B8rn-Christian-T%C3%B8rrissen.jpg
Eurasian penduline tit,https://birdnet.cornell.edu/files/2019/09/Remiz-pendulinus_Eurasian-Penduline-Tit_Martin-Mecnarowski.jpg
Eurasian pygmy owl,https://birdnet.cornell.edu/files/2019/09/Glaucidium-passerinum_Eurasian-Pygmy-Owl_Adam-Kumiszcza.jpg
Eurasian reed warbler,https://birdnet.cornell.edu/files/2019/09/Acrocephalus-scirpaceus_Eurasian-Reed-Warbler_.jpg
River warbler,https://birdnet.cornell.edu/files/2019/09/Locustella-fluviatilis_Eurasian-River-Warbler_Lasse-Olsson.jpg
Eurasian scops owl,https://birdnet.cornell.edu/files/2019/09/Otus-scops_Eurasian-Scops-Owl_Frank-Vassen.jpg
Eurasian siskin,https://birdnet.cornell.edu/files/2019/09/Spinus-spinus_Eurasian-Siskin_Slawek-Staszczuk.jpg
Eurasian skylark,https://birdnet.cornell.edu/files/2019/09/Alauda-arvensis_Eurasian-Skylark_Daniel-Pettersson.jpg
Eurasian sparrowhawk,https://birdnet.cornell.edu/files/2019/09/Accipiter-nisus_Eurasian-Sparrowhawk_Pierre-Dalous.jpg
Eurasian spoonbill,https://birdnet.cornell.edu/files/2019/09/Platalea-leucorodia_Eurasian-Spoonbill_Andreas-Trepte.jpg
Eurasian stone-curlew,https://birdnet.cornell.edu/files/2019/09/Burhinus-oedicnemus_Eurasian-Thick-knee_Frank-Vassen.jpg
Eurasian three-toed woodpecker,https://birdnet.cornell.edu/files/2019/09/Picoides-tridactylus_Eurasian-Three-toed-Woodpecker_Francesco-Veronesi.jpg
Eurasian tree sparrow,https://birdnet.cornell.edu/files/2019/09/Passer-montanus_Eurasian-Tree-Sparrow_Laitche.jpg
Eurasian treecreeper,https://birdnet.cornell.edu/files/2019/09/Certhia-familiaris_Eurasian-Treecreeper_Pawel-Kuzniar.jpg
Eurasian wigeon,https://birdnet.cornell.edu/files/2019/09/Mareca-penelope_Eurasian-Wigeon_.jpg
Eurasian woodcock,https://birdnet.cornell.edu/files/2019/09/Scolopax-rusticola_Eurasian-Woodcock_Ronald-Slabke.jpg
Eurasian wren,https://birdnet.cornell.edu/files/2019/09/Troglodytes-troglodytes_Eurasian-Wren_Dibyendu-Ash.jpg
Eurasian wryneck,https://birdnet.cornell.edu/files/2019/09/Jynx-torquilla_Eurasian-Wryneck_Davidvraju.jpg
European bee-eater,https://birdnet.cornell.edu/files/2019/09/Merops-apiaster_European-Bee-eater_Elgollimoh.jpg
European golden plover,https://birdnet.cornell.edu/files/2019/09/Pluvialis-apricaria_European-Golden-Plover_Andrej-Chud%C3%BD.jpg
European goldfinch,https://birdnet.cornell.edu/files/2019/09/Carduelis-carduelis_European-Goldfinch_Francis-C.-Franklin.jpg
European greenfinch,https://birdnet.cornell.edu/files/2019/09/Chloris-chloris_European-Greenfinch_Andreas-Trepte.jpg
European honey buzzard,https://birdnet.cornell.edu/files/2019/09/Pernis-apivorus_European-Honey-buzzard_Andreas-Trepte.jpg
European pied flycatcher,https://birdnet.cornell.edu/files/2019/09/Ficedula-hypoleuca_European-Pied-Flycatcher_Mark-Medcalf.jpg
European robin,https://birdnet.cornell.edu/files/2019/09/Erithacus-rubecula_European-Robin_Francis-C.-Franklin.jpg
European roller,https://birdnet.cornell.edu/files/2019/09/Coracias-garrulus_European-Roller_Christian-Svane.jpg
European serin,https://birdnet.cornell.edu/files/2019/09/Serinus-serinus_European-Serin_Andreas-Trepte.jpg
Common starling,https://birdnet.cornell.edu/files/2019/09/Sturnus-vulgaris_European-Starling_PierreSelim.jpg
European stonechat,https://birdnet.cornell.edu/files/2019/09/Saxicola-rubicola_European-Stonechat_.jpg
European storm petrel,https://birdnet.cornell.edu/files/2019/09/Hydrobates-pelagicus_European-Storm-Petrel_Richard-Crossley.jpg
European turtle dove,https://birdnet.cornell.edu/files/2019/09/Streptopelia-turtur_European-Turtle-Dove_Yuvalr.jpg
Evening grosbeak,https://birdnet.cornell.edu/files/2019/09/Coccothraustes-vespertinus_Evening-Grosbeak_Cephas.jpg
Ferruginous duck,https://birdnet.cornell.edu/files/2019/09/Aythya-nyroca_Ferruginous-Duck_Francis-Franklin.jpg
Field sparrow,https://birdnet.cornell.edu/files/2019/09/Spizella-pusilla_Field-Sparrow_PookieFugglestein.jpg
Fieldfare,https://birdnet.cornell.edu/files/2019/09/Turdus-pilaris_Fieldfare_Adam-Kumiszcza.jpg
Finsch's wheatear,https://birdnet.cornell.edu/files/2019/09/Oenanthe-finschii_Finschs-Wheatear_D%C3%BBrzan-c%C3%AErano.jpg
Red-fronted serin,https://birdnet.cornell.edu/files/2019/09/Serinus-pusillus_Fire-fronted-Serin_Dibyendu-Ash.jpg
Fish crow,https://birdnet.cornell.edu/files/2019/09/Corvus-ossifragus_Fish-Crow_Matthew-Hoelscher.jpg
Flammulated owl,https://birdnet.cornell.edu/files/2019/09/Psiloscops-flammeolus_Flammulated-Owl_.jpg
Florida scrub jay,https://birdnet.cornell.edu/files/2019/09/Aphelocoma-coerulescens_Florida-Scrub-Jay_VvAndromedavV.jpg
Forster's tern,https://birdnet.cornell.edu/files/2019/09/Sterna-forsteri_Forsters-Tern_Kevin-Cole.jpg
Fox sparrow,https://birdnet.cornell.edu/files/2019/09/Passerella-iliaca_Fox-Sparrow_.jpg
Franklin's gull,https://birdnet.cornell.edu/files/2019/09/Leucophaeus-pipixcan_Franklins-Gull_D.-Gordon-E.-Robertson.jpg
Fulvous babbler,https://birdnet.cornell.edu/files/2019/09/Turdoides-fulva_Fulvous-Chatterer_Opisska.jpg
Fulvous whistling duck,https://birdnet.cornell.edu/files/2019/09/Dendrocygna-bicolor_Fulvous-Whistling-Duck_Branko-Kannenberg.jpg
Gadwall,https://birdnet.cornell.edu/files/2019/09/Mareca-strepera_Gadwall_Andreas-Trepte.jpg
Gambel's quail,https://birdnet.cornell.edu/files/2019/09/Callipepla-gambelii_Gambels-Quail_Lip-Kee.jpg
Garden warbler,https://birdnet.cornell.edu/files/2019/09/Sylvia-borin_Garden-Warbler_Biillyboy.jpg
Garganey,https://birdnet.cornell.edu/files/2019/09/Spatula-querquedula_Garganey_Dick-Daniels.jpg
Gila woodpecker,https://birdnet.cornell.edu/files/2019/09/Melanerpes-uropygialis_Gila-Woodpecker_.jpg
Gilded flicker,https://birdnet.cornell.edu/files/2019/09/Colaptes-chrysoides_Gilded-Flicker_Glenn-Seplak.jpg
Glaucous gull,https://birdnet.cornell.edu/files/2019/09/Larus-hyperboreus_Glaucous-Gull_Alastair-Rae.jpg
Glaucous-winged gull,https://birdnet.cornell.edu/files/2019/09/Larus-glaucescens_Glaucous-winged-Gull_Drfred55.jpg
Glossy ibis,https://birdnet.cornell.edu/files/2019/09/Plegadis-falcinellus_Glossy-Ibis_ColinTrainor.jpg
Goldcrest,https://birdnet.cornell.edu/files/2019/09/Regulus-regulus_Goldcrest_Francis-C.-Franklin.jpg
Golden eagle,https://birdnet.cornell.edu/files/2019/09/Aquila-chrysaetos_Golden-Eagle_.jpg
Golden-cheeked warbler,https://birdnet.cornell.edu/files/2019/09/Setophaga-chrysoparia_Golden-cheeked-Warbler_Steve-Maslowski.jpg
Golden-crowned kinglet,https://birdnet.cornell.edu/files/2019/09/Regulus-satrapa_Golden-crowned-Kinglet_Gary-Irwin.jpg
Golden-crowned sparrow,https://birdnet.cornell.edu/files/2019/09/Zonotrichia-atricapilla_Golden-crowned-Sparrow_Alejandro-Erickson.jpg
Golden-fronted woodpecker,https://birdnet.cornell.edu/files/2019/09/Melanerpes-aurifrons_Golden-fronted-Woodpecker_www.naturespicsonline.com_.jpg
Golden-winged warbler,https://birdnet.cornell.edu/files/2019/09/Vermivora-chrysoptera_Golden-winged-Warbler_Louis-Agassiz-Fuertes.jpg
Grace's warbler,https://birdnet.cornell.edu/files/2019/09/Setophaga-graciae_Graces-Warbler_dominic-sherony.jpg
Graceful prinia,https://birdnet.cornell.edu/files/2019/09/Prinia-gracilis_Graceful-Prinia_Artemy-Voikhansky.jpg
Grasshopper sparrow,https://birdnet.cornell.edu/files/2019/09/Ammodramus-savannarum_Grasshopper-Sparrow_dominic-sherony.jpg
Gray catbird,https://birdnet.cornell.edu/files/2019/09/Dumetella-carolinensis_Gray-Catbird_Peter-Massas.jpg
American gray flycatcher,https://birdnet.cornell.edu/files/2019/09/Empidonax-wrightii_Gray-Flycatcher_Richard-Crossley.jpg
Gray hawk,https://birdnet.cornell.edu/files/2019/09/Buteo-plagiatus_Gray-Hawk_The-Lilac-Breasted-Roller.jpg
Grey heron,https://birdnet.cornell.edu/files/2019/09/Ardea-cinerea_Gray-Heron_Andreas-Trepte.jpg
Gray kingbird,https://birdnet.cornell.edu/files/2019/09/Tyrannus-dominicensis_Gray-Kingbird_.jpg
Grey partridge,https://birdnet.cornell.edu/files/2019/09/Perdix-perdix_Gray-Partridge_.jpg
Gray vireo,https://birdnet.cornell.edu/files/2019/09/Vireo-vicinior_Gray-Vireo_JerryFriedman.jpg
Grey wagtail,https://birdnet.cornell.edu/files/2019/09/Motacilla-cinerea_Gray-Wagtail_Gunjanpandey.jpg
Grey-cheeked thrush,https://birdnet.cornell.edu/files/2019/09/Catharus-minimus_Gray-cheeked-Thrush_Dave-Menke.jpg
Gray-crowned rosy finch,https://birdnet.cornell.edu/files/2019/09/Leucosticte-tephrocotis_Gray-crowned-Rosy-Finch_Alan-D.-Wilson.jpg
Grey-headed chickadee,https://birdnet.cornell.edu/files/2019/09/Poecile-cinctus_Gray-headed-Chickadee_Estormiz.jpg
Grey-headed swamphen,https://birdnet.cornell.edu/files/2019/09/Porphyrio-poliocephalus_Gray-headed-Swamphen_.jpg
Grey-headed woodpecker,https://birdnet.cornell.edu/files/2019/09/Picus-canus_Gray-headed-Woodpecker_Francesco-Veronesi.jpg
Grey-necked bunting,https://birdnet.cornell.edu/files/2019/09/Emberiza-buchanani_Gray-necked-Bunting_PrasadBasavaraj1.jpg
Greylag goose,https://birdnet.cornell.edu/files/2019/09/Anser-anser_Graylag-Goose_Diliff.jpg
Eurasian bittern,https://birdnet.cornell.edu/files/2019/09/Botaurus-stellaris_Great-Bittern_Roger-Hatcliffe.jpg
Great black-backed gull,https://birdnet.cornell.edu/files/2019/09/Larus-marinus_Great-Black-backed-Gull_Andreas-Trepte.jpg
Great blue heron,https://birdnet.cornell.edu/files/2019/09/Ardea-herodias_Great-Blue-Heron_Terry-Foote.jpg
Great cormorant,https://birdnet.cornell.edu/files/2019/09/Phalacrocorax-carbo_Great-Cormorant_JJ-Harrison.jpg
Great crested flycatcher,https://birdnet.cornell.edu/files/2019/09/Myiarchus-crinitus_Great-Crested-Flycatcher_Peter-Wallack.jpg
Great crested grebe,https://birdnet.cornell.edu/files/2019/09/Podiceps-cristatus_Great-Crested-Grebe_JJ-Harrison.jpg
Great egret,https://birdnet.cornell.edu/files/2019/09/Ardea-alba_Great-Egret_.jpg
Great grey owl,https://birdnet.cornell.edu/files/2019/09/Strix-nebulosa_Great-Gray-Owl_photo-taken-by-jok2000.jpg
Great grey shrike,https://birdnet.cornell.edu/files/2019/09/Lanius-excubitor_Great-Gray-Shrike_Marek-Szczepanek.jpg
Great horned owl,https://birdnet.cornell.edu/files/2019/09/Bubo-virginianus_Great-Horned-Owl_Greg-Hume.jpg
Great kiskadee,https://birdnet.cornell.edu/files/2019/09/Pitangus-sulphuratus_Great-Kiskadee_Mike-Chris.jpg
Great reed warbler,https://birdnet.cornell.edu/files/2019/09/Acrocephalus-arundinaceus_Great-Reed-Warbler_Andreas-Trepte.jpg
Great skua,https://birdnet.cornell.edu/files/2019/09/Stercorarius-skua_Great-Skua_%C3%93mar-Run%C3%B3lfsson.jpg
Great snipe,https://birdnet.cornell.edu/files/2019/09/Gallinago-media_Great-Snipe_Thho46.jpg
Great spotted cuckoo,https://birdnet.cornell.edu/files/2019/09/Clamator-glandarius_Great-Spotted-Cuckoo_Zeynel-Cebeci.jpg
Great spotted woodpecker,https://birdnet.cornell.edu/files/2019/09/Dendrocopos-major_Great-Spotted-Woodpecker_Usitea.jpg
Great tit,https://birdnet.cornell.edu/files/2019/09/Parus-major_Great-Tit_Francis-C.-Franklin.jpg
Great white pelican,https://birdnet.cornell.edu/files/2019/09/Pelecanus-onocrotalus_Great-White-Pelican_.jpg
Great-tailed grackle,https://birdnet.cornell.edu/files/2019/09/Quiscalus-mexicanus_Great-tailed-Grackle_Patrick-Coin.jpg
Greater flamingo,https://birdnet.cornell.edu/files/2019/09/Phoenicopterus-roseus_Greater-Flamingo_Elgollimoh.jpg
Greater hoopoe-lark,https://birdnet.cornell.edu/files/2019/09/Alaemon-alaudipes_Greater-Hoopoe-Lark_Sumeet-Moghe.jpg
